ID,Engaj,Idade,Regiao,Regiao_int,Tipo_Cliente,Sexo,Total_gasto,Tempo_relacionamento,Campanha,Status
0035358811,9,42,Leste,L01,51,F,50,7,0,Prata
0035358919,,62,Leste,L02,17,F,9600,8,1,Ouro
0035359648,12,73,Sul,S03,45,F,6053.349999999999,7,1,Ouro
0035359826,8,68,Leste,L01,08,,6000,2,0,Ouro
0035360018,,60,Centro-Oeste,CO02,01,F,0.009999999999999998,26,0,Bronze
0035363106,4,71,,,08,,500,17,0,Prata
0035365192,8,78,Centro-Oeste,CO04,25,F,7950,21,0,Ouro
0035366393,9,74,Norte,N03,10,U,0.009999999999999998,8,0,Bronze
0035367233,7,43,Leste,L01,25,,3053.83,3,0,Prata
0035369627,9,32,Leste,L02,18,F,0.009999999999999998,5,1,Bronze
0035371656,9,70,Norte,N02,43,F,6000,2,1,Ouro
0035371990,13,54,Sul,S01,15,F,600,,1,Prata
0035372130,10,53,Leste,L01,05,M,18000,4,0,Ouro
0035372440,9,78,Leste,L01,10,M,4000,6,0,Prata
0035373772,,38,Leste,L01,20,F,6000.01,9,1,Ouro
0035375732,17,52,Centro-Oeste,CO02,33,F,0.009999999999999998,5,0,Bronze
0035376259,,64,Centro-Oeste,CO04,19,U,24266.309999999998,16,0,Platino
0035376585,7,28,Leste,L01,52,F,420,1,0,Prata
0035377611,6,54,Leste,L01,29,M,0.019999999999999997,5,0,Prata
0035379754,15,35,Leste,L01,29,F,7200,9,1,Ouro
0035383026,8,57,Centro-Oeste,CO01,32,M,0.009999999999999998,10,1,Bronze
0035384405,12,60,Centro-Oeste,CO04,19,U,420,7,1,Prata
0035385150,,59,Centro-Oeste,CO04,16,F,0.009999999999999998,5,0,Bronze
0035385789,14,67,,,14,F,20000,14,0,Ouro
0035387080,6,52,Norte,N02,52,M,50.02,8,0,Prata
0035387684,7,42,Leste,L01,19,F,0.009999999999999998,7,0,Bronze
0035388133,8,63,Centro-Oeste,CO01,30,F,1500,11,0,Prata
0035389229,,41,Leste,L02,14,F,0.009999999999999998,8,0,Bronze
0035391304,3,37,Leste,L01,14,,0.009999999999999998,5,0,Bronze
0035392416,12,64,Leste,L01,13,,600,12,1,Prata
0035397850,,53,Centro-Oeste,CO02,14,F,6762.98,29,0,Ouro
0035399291,11,59,Leste,L02,19,,6000,5,0,Ouro
0035401156,8,48,Leste,L01,,M,10000,11,0,Ouro
0035401474,8,46,Norte,N01,47,U,0.009999999999999998,5,0,Bronze
0035402004,12,45,Leste,L01,53,M,4250,11,0,Prata
0035403183,10,58,Leste,L01,04,F,13000,6,0,Ouro
0035403795,6,73,,,51,M,12500,12,0,Ouro
0035407812,7,70,Leste,L02,02,M,9580,4,0,Ouro
0035408215,16,71,Norte,N02,27,M,12000,25,0,Ouro
0035408452,13,34,Centro-Oeste,CO04,51,M,0.009999999999999998,8,1,Bronze
0035408762,11,36,Leste,L02,52,,0.009999999999999998,8,0,Bronze
0035411712,9,28,,,34,F,3500,4,1,Prata
0035416528,4,49,Centro-Oeste,CO01,44,F,0.009999999999999998,7,0,Bronze
0035417125,8,50,Norte,N02,32,F,5000,1,0,Prata
0035417346,12,74,Leste,L02,51,,3000,5,0,Prata
0035419047,7,59,Leste,L01,22,M,5000,13,0,Prata
0035420207,10,66,Norte,N03,19,F,4000,2,0,Prata
0035422544,11,37,Leste,L02,28,F,0.019999999999999997,8,1,Prata
0035423427,9,76,Leste,L01,33,M,10000,4,0,Ouro
0035427554,9,62,Norte,N03,12,M,3025,3,0,Prata
0035429328,9,28,Leste,L01,48,,0.009999999999999998,5,0,Bronze
0035429409,11,61,Centro-Oeste,CO01,49,F,0.009999999999999998,5,0,Bronze
0035432892,9,53,Centro-Oeste,CO01,33,F,6000,1,1,Ouro
0035433180,11,61,Leste,L01,25,F,5000,1,0,Prata
0035434313,7,45,Centro-Oeste,CO02,34,M,2400,1,0,Prata
0035435972,8,60,Leste,L01,13,U,25000,4,0,Platino
0035438874,3,49,Leste,L01,25,,6053.349999999999,7,0,Ouro
0035439560,16,30,Leste,L01,21,F,1600,4,1,Prata
0035442421,15,36,Leste,L01,29,F,3000,4,1,Prata
0035443509,5,56,Leste,L02,06,,0.009999999999999998,7,0,Bronze
0035450670,,55,Norte,N02,10,F,6053.349999999999,5,0,Ouro
0035451269,0,64,Centro-Oeste,CO02,18,,6053.349999999999,6,0,Ouro
0035452435,3,,Leste,L02,46,F,6053.349999999999,5,0,Ouro
0035455310,9,56,Centro-Oeste,CO01,47,U,1900,4,0,Prata
0035455914,6,68,Centro-Oeste,CO01,30,F,6053.349999999999,6,1,Ouro
0035456236,7,71,Oeste,O,11,F,10000,6,0,Ouro
0035460098,,42,Centro-Oeste,CO04,03,M,12034.35,7,1,Ouro
0035461620,5,41,Centro-Oeste,CO04,31,F,5300,5,0,Ouro
0035470778,10,40,Leste,L01,53,F,540,4,0,Prata
0035472436,7,79,Centro-Oeste,CO04,38,,6000,2,0,Ouro
0035472690,13,71,Norte,N03,27,F,12000,2,0,Ouro
0035476954,5,77,Centro-Oeste,CO02,09,M,3640.5699999999997,24,1,Prata
0035476970,9,59,,,14,F,3000,8,0,Prata
0035477284,4,76,Leste,L01,05,M,12000,2,0,Ouro
0035477411,9,57,Norte,N01,35,F,2000,1,1,Prata
0035478035,,56,Norte,N01,38,M,1000,10,0,Prata
0035478418,11,68,Norte,N02,18,F,0.009999999999999998,8,0,Bronze
0035479708,9,,Centro-Oeste,CO01,25,,6000,2,0,Ouro
0035480218,13,70,Leste,L01,05,F,12053.349999999999,6,1,Ouro
0035481419,,61,Centro-Oeste,CO02,44,F,0.009999999999999998,9,1,Bronze
0035483675,8,,Centro-Oeste,CO04,37,M,2500,5,0,Prata
0035485031,14,42,Centro-Oeste,CO01,33,F,840,1,1,Prata
0035485791,,42,Leste,L01,13,M,75,5,1,Prata
0035486763,8,61,Centro-Oeste,CO02,28,F,50,7,0,Prata
0035488677,7,29,Norte,N01,25,M,6107.639999999999,6,1,Ouro
0035491279,9,63,Oeste,O,15,F,6000,3,0,Ouro
0035494812,,61,Leste,L02,12,F,600,8,0,Prata
0035495819,10,51,Leste,L01,07,U,0.009999999999999998,5,0,Bronze
0035496173,12,66,Sul,S02,12,F,6053.349999999999,5,0,Ouro
0035496319,9,48,Leste,L01,21,M,6053.339999999999,4,0,Ouro
0035496580,8,56,Norte,N01,27,M,6000,13,0,Ouro
0035496904,17,76,,,10,F,6000,1,0,Ouro
0035497048,,51,Centro-Oeste,CO04,41,F,1500,9,1,Prata
0035498303,12,70,Leste,L02,06,F,4884.25,8,0,Prata
0035498915,10,68,Leste,L02,23,,18000,8,0,Ouro
0035500090,8,67,Leste,L01,20,F,3052.66,25,0,Prata
0035500170,4,,Leste,L01,23,U,3287.08,1,0,Prata
0035500790,7,72,Centro-Oeste,CO02,16,F,6000,2,0,Ouro
0035501509,5,50,Leste,L01,20,F,3000,2,0,Prata
0035501851,11,,Centro-Oeste,CO01,08,,15000,4,0,Ouro
0035502572,10,41,Norte,N01,16,M,0.009999999999999998,5,0,Bronze
0035503145,,43,Leste,L02,12,M,0.009999999999999998,7,0,Bronze
0035504060,14,40,Leste,L01,48,F,9107.64,4,1,Ouro
0035505008,7,60,Leste,L01,01,F,6052.65,8,0,Ouro
0035505750,6,72,Leste,L01,34,M,1000,4,0,Prata
0035505776,,57,Sul,S03,32,F,2000,5,0,Prata
0035507450,3,48,Sul,S02,10,M,3000,8,0,Prata
0035508520,12,46,Leste,L01,07,,0.009999999999999998,9,0,Bronze
0035509089,,76,Norte,N01,,F,15000,10,0,Ouro
0035509542,12,60,Leste,L01,10,M,1000.01,14,0,Prata
0035509607,9,76,Leste,L02,31,,6600,12,0,Ouro
0035512098,11,,Leste,L02,41,M,0.009999999999999998,8,1,Bronze
0035512144,8,48,Norte,N02,25,M,0.009999999999999998,5,0,Bronze
0035513973,9,48,Norte,N01,38,,12000,2,0,Ouro
0035514392,11,49,Leste,L02,12,M,0.019999999999999997,8,0,Prata
0035514830,8,65,Leste,L01,26,F,10000,8,0,Ouro
0035515267,8,48,Centro-Oeste,CO04,53,M,0.009999999999999998,5,0,Bronze
0035515860,8,30,Centro-Oeste,CO01,52,,0.009999999999999998,4,0,Bronze
0035516263,9,64,Centro-Oeste,CO04,45,,5000,4,0,Prata
0035516700,9,54,Leste,L01,08,F,3000,3,0,Prata
0035516808,9,76,Norte,N02,25,,1500.01,7,0,Prata
0035522204,9,64,Leste,L02,06,M,6000,5,0,Ouro
0035523782,11,62,Norte,N03,32,F,0.009999999999999998,4,1,Bronze
0035525769,7,60,Centro-Oeste,CO04,38,F,15000,9,0,Ouro
0035526498,11,,Centro-Oeste,CO01,17,F,0.009999999999999998,9,1,Bronze
0035527443,8,59,Norte,N03,08,F,300,9,0,Prata
0035529594,8,46,Leste,L02,35,M,0.009999999999999998,8,0,Bronze
0035531378,7,51,Centro-Oeste,CO01,19,M,1000,5,0,Prata
0035531564,5,40,Leste,L02,,F,0.009999999999999998,9,1,Bronze
0035531874,8,65,Norte,N02,13,F,23287.39,8,0,Platino
0035532021,4,66,Sul,S02,27,M,24000,5,0,Platino
0035532684,31,38,Leste,L01,04,F,300,11,1,Prata
0035533656,8,51,Norte,N02,19,M,600.02,5,0,Prata
0035534113,,36,Centro-Oeste,CO01,12,F,6000,2,0,Ouro
0035534865,7,56,Centro-Oeste,CO04,51,F,900,1,0,Prata
0035535438,10,78,Leste,L02,24,M,3000,11,0,Prata
0035536345,9,46,Leste,L01,34,M,0.009999999999999998,4,0,Bronze
0035536710,6,44,Norte,N03,51,M,1000,6,1,Prata
0035536906,6,68,Leste,L01,29,F,1500,13,0,Prata
0035537651,9,52,Oeste,O,46,M,3000,6,0,Prata
0035537996,11,58,Centro-Oeste,CO02,49,M,31107.65,8,0,Platino
0035538372,6,57,Leste,L02,04,F,12000,7,0,Ouro
0035539131,26,39,Centro-Oeste,CO01,34,F,0.009999999999999998,5,1,Bronze
0035539883,2,45,Centro-Oeste,CO03,,F,360,8,0,Prata
0035540180,6,62,Norte,N03,01,F,20623.65,3,0,Platino
0035540458,12,41,Leste,L01,52,F,22670.47,2,1,Platino
0035541748,10,44,Leste,L01,41,,900,9,0,Prata
0035541977,13,,Leste,L02,05,F,0.009999999999999998,7,0,Bronze
0035542892,10,54,Leste,L01,03,F,10937.599999999999,8,0,Ouro
0035543252,5,72,,,25,F,1000,1,0,Prata
0035543554,11,55,Leste,L01,04,F,6000,,0,Ouro
0035544399,9,37,Centro-Oeste,CO01,35,F,250,11,1,Prata
0035544771,6,57,Centro-Oeste,CO02,01,F,0.009999999999999998,5,0,Bronze
0035546740,11,59,Norte,N01,47,M,12000,2,0,Ouro
0035547487,10,,Leste,L02,06,M,6000,12,0,Ouro
0035549161,7,65,Leste,L02,52,M,6000,20,0,Ouro
0035549536,11,75,Centro-Oeste,CO01,51,M,1594.76,5,0,Prata
0035552626,5,62,Norte,N02,02,F,6000,3,0,Ouro
0035554238,19,41,Norte,N03,35,M,0.009999999999999998,9,1,Bronze
0035555960,6,71,Centro-Oeste,CO04,02,,14611.22,19,0,Ouro
0035556214,9,71,Leste,L02,08,F,0.009999999999999998,9,0,Bronze
0035556958,8,52,Leste,L01,32,F,0.009999999999999998,8,0,Bronze
0035557776,13,44,Centro-Oeste,CO02,34,,1500,11,0,Prata
0035558144,,48,Leste,L02,50,F,0.009999999999999998,7,0,Bronze
0035558411,11,,Leste,L01,02,F,6664.62,9,1,Ouro
0035558926,8,39,Sul,S01,23,F,3000,3,1,Prata
0035559477,20,32,Norte,N01,27,F,6000.01,5,1,Ouro
0035559710,17,33,Leste,L01,21,M,0.009999999999999998,5,1,Bronze
0035559809,5,,Leste,L02,51,F,480,4,0,Prata
0035560556,6,59,Sul,S02,02,U,0.009999999999999998,7,0,Bronze
0035560971,9,36,Leste,L02,19,F,3000,5,1,Prata
0035563920,4,76,Centro-Oeste,CO01,34,M,1000,5,0,Prata
0035564055,11,49,Centro-Oeste,CO04,51,F,0.009999999999999998,5,0,Bronze
0035564195,,44,Leste,L01,51,,0.009999999999999998,,0,Bronze
0035565264,5,31,Sul,S01,23,M,0.009999999999999998,4,0,Bronze
0035569286,12,35,Leste,L02,46,F,0.009999999999999998,5,1,Bronze
0035569774,11,60,Leste,L01,14,F,0.009999999999999998,5,0,Bronze
0035570101,8,44,Leste,L01,41,F,0.009999999999999998,5,0,Bronze
0035570810,5,48,Leste,L01,36,M,2700,5,0,Prata
0035571191,8,37,Norte,N02,51,F,50.01,8,1,Prata
0035571450,5,67,Norte,N03,52,F,7500,5,0,Ouro
0035571540,9,35,Leste,L01,46,M,2000,4,0,Prata
0035574174,10,47,Leste,L01,12,F,1500,5,1,Prata
0035575111,6,77,Centro-Oeste,CO02,37,M,5000,4,0,Prata
0035575430,3,63,Norte,N02,05,F,1000,2,0,Prata
0035576010,6,58,Sul,S02,09,M,4000,3,0,Prata
0035576835,8,57,Leste,L02,14,F,6053.339999999999,4,0,Ouro
0035577386,5,68,Leste,L02,32,,0.009999999999999998,8,0,Bronze
0035578331,16,76,Oeste,O,43,U,6000,14,1,Ouro
0035578919,5,48,Norte,N02,38,M,0.009999999999999998,5,0,Bronze
0035579931,8,42,Leste,L02,18,,6000,1,0,Ouro
0035580549,8,26,Leste,L01,50,F,0.009999999999999998,8,0,Bronze
0035580689,8,39,Centro-Oeste,CO02,34,M,50.01,8,1,Prata
0035581499,14,58,Centro-Oeste,CO02,37,F,3000,7,0,Prata
0035583041,7,64,Centro-Oeste,CO03,,M,6000,2,0,Ouro
0035585630,9,64,Leste,L02,15,M,10000,5,0,Ouro
0035585834,11,55,Leste,L02,19,M,6105.32,8,1,Ouro
0035586482,12,34,Leste,L02,38,U,0.009999999999999998,4,1,Bronze
0035587012,8,59,Leste,L01,12,F,5000,9,0,Prata
0035587411,13,56,Leste,L02,05,F,12106.689999999999,7,0,Ouro
0035588370,8,33,Leste,L01,52,M,0.009999999999999998,5,0,Bronze
0035588760,10,30,Leste,L01,09,F,420,3,1,Prata
0035589236,12,73,Centro-Oeste,CO01,11,,3000,5,0,Prata
0035591559,6,62,Centro-Oeste,CO01,38,M,0.009999999999999998,5,0,Bronze
0035593020,,68,Leste,L01,37,M,9000,2,0,Ouro
0035593179,12,33,Centro-Oeste,CO02,33,F,4200,9,1,Prata
0035593705,6,33,Leste,L01,52,F,0.009999999999999998,5,0,Bronze
0035594272,9,32,Leste,L01,09,F,51.94,10,1,Prata
0035594426,15,34,Leste,L01,55,F,0.009999999999999998,5,1,Bronze
0035596208,10,33,Leste,L02,34,M,0.009999999999999998,4,0,Bronze
0035596690,7,29,Leste,L01,27,F,3750.01,5,1,Prata
0035597930,6,67,Centro-Oeste,CO04,16,F,6053.339999999999,6,0,Ouro
0035599720,10,61,Oeste,O,52,M,1354.29,5,0,Prata
0035604871,9,,Sul,S02,32,U,0.009999999999999998,10,0,Bronze
0035604960,10,66,Centro-Oeste,CO01,15,M,2000,1,0,Prata
0035607021,9,67,Leste,L01,52,F,2000,4,0,Prata
0035608150,7,77,Centro-Oeste,CO02,16,F,1000,18,0,Prata
0035609326,8,,Leste,L01,20,F,6000,6,0,Ouro
0035612432,7,40,Norte,N02,44,F,0.009999999999999998,8,0,Bronze
0035612963,8,43,Centro-Oeste,CO02,10,,2242.89,5,0,Prata
0035613838,6,34,Leste,L01,50,F,0.009999999999999998,4,1,Bronze
0035615474,5,41,Centro-Oeste,CO02,44,U,10000,4,0,Ouro
0035615806,7,30,Leste,L01,53,F,1500,1,0,Prata
0035620095,6,43,Leste,L02,32,M,0.009999999999999998,5,0,Bronze
0035622381,7,69,Sul,S02,32,,1000,5,0,Prata
0035624635,6,61,Centro-Oeste,CO02,35,F,300,11,0,Prata
0035627570,9,34,Centro-Oeste,CO02,48,F,500,5,1,Prata
0035628312,9,32,Leste,L02,32,F,0.009999999999999998,4,1,Bronze
0035629602,4,78,Centro-Oeste,CO04,27,M,0.009999999999999998,8,0,Bronze
0035630724,7,63,Centro-Oeste,CO02,47,,1000,6,0,Prata
0035632131,7,,Leste,L01,51,F,0.009999999999999998,5,0,Bronze
0035635130,4,64,Sul,S03,46,,0.009999999999999998,5,0,Bronze
0035635670,6,34,Leste,L01,24,M,1000,1,1,Prata
0035636579,5,49,Centro-Oeste,CO02,28,M,0.009999999999999998,4,0,Bronze
0035636978,7,76,Centro-Oeste,CO01,13,F,600,14,0,Prata
0035640371,11,65,Centro-Oeste,CO01,12,F,6000,6,0,Ouro
0035640517,18,42,Centro-Oeste,CO02,24,F,100,1,1,Prata
0035640673,,43,Leste,L01,28,M,1000,1,0,Prata
0035640762,24,59,Centro-Oeste,CO02,25,F,6052.66,8,1,Ouro
0035643320,6,76,Sul,S02,19,F,24000,14,0,Platino
0035644342,10,45,Norte,N02,47,F,2451.85,9,0,Prata
0035645772,7,63,,,44,F,5000,6,0,Prata
0035646086,14,71,Centro-Oeste,CO03,,,86673.37999999999,1,0,Platino
0035647244,12,54,Sul,S02,32,F,900,5,0,Prata
0035647309,11,32,Leste,L01,04,M,3000,4,1,Prata
0035648909,4,52,Centro-Oeste,CO02,12,M,0.009999999999999998,8,0,Bronze
0035649689,4,63,Leste,L01,52,M,0.009999999999999998,6,0,Bronze
0035649697,8,45,Leste,L01,35,,0.009999999999999998,5,0,Bronze
0035650113,6,,Centro-Oeste,CO02,28,F,3000,1,0,Prata
0035650881,12,37,Centro-Oeste,CO02,35,M,0.009999999999999998,5,1,Bronze
0035653201,8,,Centro-Oeste,CO04,28,M,200.01,8,0,Prata
0035654690,6,44,Leste,L01,50,F,6107.639999999999,5,0,Ouro
0035657185,,53,Norte,N02,20,F,0.009999999999999998,9,0,Bronze
0035657975,5,51,Leste,L01,04,,500,8,0,Prata
0035660011,10,,Leste,L01,21,F,1000,4,1,Prata
0035661000,5,54,Leste,L01,21,M,4800,7,0,Prata
0035661468,12,59,Norte,N02,13,F,4035.5699999999997,5,1,Prata
0035662766,2,55,Norte,N02,33,F,5071.679999999999,5,0,Ouro
0035663517,7,66,Norte,N03,27,M,300,10,0,Prata
0035664475,,,Centro-Oeste,CO02,33,F,180,1,0,Prata
0035665005,11,79,Centro-Oeste,CO01,32,,6053.349999999999,7,0,Ouro
0035666982,5,36,Leste,L01,24,F,0.009999999999999998,5,0,Bronze
0035667954,13,39,Norte,N02,35,F,0.009999999999999998,5,1,Bronze
0035670785,6,57,Leste,L02,08,F,0.009999999999999998,8,0,Bronze
0035671099,8,61,Leste,L01,01,M,3000,2,1,Prata
0035674217,9,47,Norte,N03,25,M,6000,15,0,Ouro
0035674454,5,63,Sul,S01,14,F,10000,4,0,Ouro
0035676791,8,49,Sul,S02,52,,300,9,0,Prata
0035676929,6,,Oeste,O,49,M,2000,1,0,Prata
0035677089,6,68,Leste,L02,02,M,2000,2,0,Prata
0035677160,8,29,Leste,L01,04,F,0.009999999999999998,8,1,Bronze
0035678085,10,59,Centro-Oeste,CO04,45,M,3000,7,0,Prata
0035679545,11,74,Sul,S02,02,F,20000,4,1,Ouro
0035679995,13,61,Leste,L01,29,F,4200,2,0,Prata
0035680586,6,75,Leste,L01,02,F,11210.809999999998,6,0,Ouro
0035682287,8,,Leste,L01,22,F,5000,31,0,Prata
0035682600,21,30,Centro-Oeste,CO02,19,F,6107.639999999999,7,1,Ouro
0035684514,6,26,Centro-Oeste,CO01,12,M,1000,4,1,Prata
0035684891,10,52,Centro-Oeste,CO01,50,F,0.009999999999999998,4,0,Bronze
0035685154,4,71,Leste,L02,27,F,6000,4,0,Ouro
0035688293,7,39,Leste,L01,50,F,0.009999999999999998,5,1,Bronze
0035689346,5,50,Norte,N01,22,M,5500,7,0,Ouro
0035691111,5,62,Sul,S02,34,F,5035.57,4,0,Ouro
0035691243,13,52,Leste,L01,14,M,0.009999999999999998,4,0,Bronze
0035691405,11,67,Centro-Oeste,CO04,41,M,15160.989999999998,18,0,Ouro
0035693009,11,75,Oeste,O,49,F,7500,2,0,Ouro
0035693181,3,55,Norte,N02,05,F,5000,4,0,Prata
0035693491,12,48,Oeste,O,27,,0.009999999999999998,5,0,Bronze
0035694862,8,34,Centro-Oeste,CO02,44,F,3214.7299999999996,9,0,Prata
0035695400,,46,Leste,L02,44,F,2500,15,0,Prata
0035695630,5,64,Centro-Oeste,CO02,16,F,16000,1,0,Ouro
0035696326,12,47,Leste,L01,05,,12106.699999999999,6,0,Ouro
0035696717,8,69,Centro-Oeste,CO02,27,F,6000,1,0,Ouro
0035697195,5,57,Centro-Oeste,CO04,,,3000,8,0,Prata
0035698507,8,70,Norte,N03,12,F,3000,3,0,Prata
0035702482,8,31,Leste,L01,21,F,0.009999999999999998,5,1,Bronze
0035702911,4,73,Oeste,O,06,M,5364.639999999999,20,0,Ouro
0035703128,4,45,Leste,L01,44,F,50,10,0,Prata
0035703586,12,58,Leste,L02,52,U,4035,3,0,Prata
0035703926,5,54,Leste,L01,44,F,12000.01,9,1,Ouro
0035704493,,58,Norte,N03,53,M,8300,32,0,Ouro
0035706356,9,36,Centro-Oeste,CO02,,F,0.009999999999999998,8,1,Bronze
0035708812,10,55,Norte,N02,05,M,1000,4,1,Prata
0035710230,10,52,Centro-Oeste,CO02,37,F,0.009999999999999998,4,1,Bronze
0035710990,10,45,Leste,L01,21,F,600,10,0,Prata
0035711376,7,38,Centro-Oeste,CO01,52,,100,8,0,Prata
0035712240,12,40,Leste,L01,35,F,0.009999999999999998,7,1,Bronze
0035713441,13,46,Centro-Oeste,CO04,,F,0.019999999999999997,4,0,Prata
0035715908,10,64,Leste,L01,27,M,7400,8,0,Ouro
0035717854,4,78,Sul,S02,10,U,1000,15,0,Prata
0035718168,5,58,Leste,L01,24,F,6053.349999999999,7,0,Ouro
0035718222,10,,Norte,N03,08,F,3000,3,1,Prata
0035719202,5,64,Norte,N03,27,F,0.009999999999999998,8,0,Bronze
0035723943,11,33,Leste,L01,39,M,0.009999999999999998,8,0,Bronze
0035726284,8,,Leste,L02,27,M,10000,4,0,Ouro
0035728600,8,48,Sul,S02,34,F,0.009999999999999998,5,0,Bronze
0035729860,10,60,Norte,N03,22,F,1000,4,0,Prata
0035733922,12,59,Leste,L01,37,F,3000,2,1,Prata
0035734929,7,75,Centro-Oeste,CO02,28,M,6000,25,0,Ouro
0035735674,2,60,Norte,N02,27,,0.009999999999999998,4,0,Bronze
0035741968,,,Centro-Oeste,CO02,50,F,2800,5,1,Prata
0035745580,15,36,Centro-Oeste,CO02,51,U,0.009999999999999998,4,1,Bronze
0035747010,11,30,Leste,L01,23,,6000,5,0,Ouro
0035747354,4,73,Leste,L01,04,F,2293.12,4,0,Prata
0035748849,7,40,Sul,S01,35,F,3000,9,0,Prata
0035750355,12,69,Norte,N02,12,U,9377.64,12,0,Ouro
0035750819,10,63,Norte,N03,04,M,3000,7,0,Prata
0035752986,12,64,Leste,L01,18,F,0.009999999999999998,8,1,Bronze
0035753494,11,71,Centro-Oeste,CO01,52,M,6000,25,0,Ouro
0035754768,7,23,Norte,N03,53,F,26.659999999999997,3,1,Prata
0035754792,13,52,Norte,N03,20,M,6000,1,0,Ouro
0035755306,13,55,Leste,L01,03,F,4884.25,8,0,Prata
0035755900,9,45,Centro-Oeste,CO04,32,M,0.009999999999999998,5,0,Bronze
0035756647,6,67,Sul,S01,23,,100,11,0,Prata
0035757074,9,77,Centro-Oeste,CO04,51,M,6180.4,4,0,Ouro
0035757171,11,50,Norte,N02,27,F,0.009999999999999998,7,0,Bronze
0035758585,6,47,Leste,L01,52,F,0.009999999999999998,8,0,Bronze
0035760881,7,70,Sul,S01,15,F,2933.39,5,0,Prata
0035761918,10,48,Leste,L01,19,F,3600,5,0,Prata
0035762957,,72,Norte,N02,,M,3000,8,0,Prata
0035764305,8,71,Leste,L02,27,U,5873.65,4,0,Ouro
0035764755,7,,Leste,L01,37,M,0.009999999999999998,5,0,Bronze
0035764933,4,43,Norte,N02,38,F,50,9,0,Prata
0035765816,13,48,Norte,N01,02,,8650,3,0,Ouro
0035765964,5,48,Leste,L02,08,M,10000,4,0,Ouro
0035767444,10,,Leste,L01,22,F,0.009999999999999998,7,1,Bronze
0035769862,11,,Centro-Oeste,CO04,35,,0.009999999999999998,8,0,Bronze
0035770259,4,46,Leste,L01,25,F,2000,24,0,Prata
0035771867,3,40,Norte,N02,44,F,0.009999999999999998,4,0,Bronze
0035773533,9,51,Norte,N02,14,M,1000,5,0,Prata
0035775714,4,36,Centro-Oeste,CO02,23,,1000,7,0,Prata
0035778233,7,39,Leste,L01,42,M,420,5,1,Prata
0035781668,6,51,Leste,L01,28,U,0.009999999999999998,5,0,Bronze
0035782460,9,38,Norte,N03,16,F,0.009999999999999998,4,1,Bronze
0035786740,8,57,Leste,L01,26,M,3192.67,4,0,Prata
0035788158,9,57,Leste,L01,10,M,1000,16,0,Prata
0035788298,4,67,Centro-Oeste,CO02,37,M,10000,4,0,Ouro
0035790012,7,63,Centro-Oeste,CO02,19,F,16212.96,11,0,Ouro
0035793453,4,40,Leste,L01,12,M,6105.32,7,0,Ouro
0035793852,3,71,Norte,N03,16,U,180,12,0,Prata
0035794620,10,35,Leste,L01,38,F,0.009999999999999998,8,1,Bronze
0035795782,11,38,Centro-Oeste,CO04,35,F,0.009999999999999998,8,0,Bronze
0035796606,7,57,Centro-Oeste,CO02,28,M,6000,5,0,Ouro
0035796754,6,,Leste,L01,08,,4000,2,0,Prata
0035797181,6,46,Centro-Oeste,CO02,45,M,3300,9,0,Prata
0035799672,14,44,Sul,S03,52,F,1260.58,11,1,Prata
0035802290,9,48,Centro-Oeste,CO04,35,F,3050.01,8,0,Prata
0035806474,13,31,Leste,L01,35,F,0.009999999999999998,5,1,Bronze
0035809627,12,66,Leste,L01,16,F,500,9,1,Prata
0035811630,9,66,Leste,L01,16,M,12106.699999999999,6,1,Ouro
0035812636,8,49,Centro-Oeste,CO02,23,F,5500,5,1,Ouro
0035813640,13,65,Leste,L01,46,F,31053.34,6,0,Platino
0035818324,4,28,Centro-Oeste,CO01,46,F,0.009999999999999998,5,0,Bronze
0035818898,,43,Centro-Oeste,CO04,12,M,6000,2,0,Ouro
0035822755,2,32,Leste,L01,38,F,2000,7,1,Prata
0035823930,8,35,Centro-Oeste,CO02,49,F,0.009999999999999998,,1,Bronze
0035824731,6,45,Sul,S02,18,M,672,,0,Prata
0035825266,12,68,Centro-Oeste,CO02,05,M,38000,4,0,Platino
0035825720,9,41,Centro-Oeste,CO01,33,M,230,12,0,Prata
0035827234,9,39,Norte,N03,37,F,50,9,1,Prata
0035827960,16,32,Centro-Oeste,CO02,08,F,600,6,1,Prata
0035829539,5,66,Leste,L01,12,F,6000,11,0,Ouro
0035831550,19,,Leste,L01,14,F,6000,8,0,Ouro
0035837892,9,50,Leste,L01,14,U,1200.02,9,0,Prata
0035839062,7,59,Leste,L02,51,F,6000,6,0,Ouro
0035840877,7,72,Leste,L02,06,F,12000.01,8,0,Ouro
0035840990,7,56,Norte,N02,24,F,19666.129999999997,3,0,Ouro
0035841652,10,46,Norte,N01,27,F,3200,5,1,Prata
0035842268,10,46,Norte,N02,09,F,6107.639999999999,7,0,Ouro
0035842357,9,59,Norte,N02,32,F,1500,8,0,Prata
0035842829,14,44,Sul,S01,33,M,6000,2,1,Ouro
0035842918,11,28,Leste,L02,23,M,3151.4399999999996,8,0,Prata
0035843167,6,43,Centro-Oeste,CO02,19,F,1000,9,1,Prata
0035843752,15,40,Norte,N02,51,M,0.009999999999999998,4,1,Bronze
0035844074,9,74,Centro-Oeste,CO01,14,F,12000,8,1,Ouro
0035846697,6,67,Centro-Oeste,CO02,44,M,0.019999999999999997,6,0,Prata
0035848207,8,62,Leste,L01,50,F,3000,3,1,Prata
0035848452,9,37,Centro-Oeste,CO02,17,M,470,4,0,Prata
